pid;Roof Style;Roof Matl;Exterior 1st;Exterior 2nd;Mas Vnr Type;Mas Vnr Area;foundation;heating;Central Air;electrical;1st Flr SF;2nd Flr SF;Low Qual Fin SF;Kitchen AbvGr;TotRms AbvGrd;functional;fireplaces;Fireplace Qu;Paved Drive;Wood Deck SF;Open Porch SF;Enclosed Porch;3Ssn Porch;Screen Porch;fence;MS SubClass;MS Zoning;Mo Sold;Yr Sold;Exter Cond;Heating QC;Exter Qual;Kitchen Qual;Full Bath;Half Bath;Bedroom AbvGr;Gr Liv Area;Lot Frontage;Lot Area;Street;Alley;Lot Shape;Land Contour;Utilities;Lot Config;Land Slope;Condition 1;Condition 2;Bldg Type;House Style;Overall Qual;Overall Cond;Year Built;Year Remod/Add;Bsmt Unf SF;Bsmt Cond;Bsmt Half Bath;BsmtFin Type 1;BsmtFin Type 2;Total Bsmt SF;Bsmt Exposure;Bsmt Full Bath;Bsmt Qual;BsmtFin SF 2;BsmtFin SF 1;Garage Cond;Garage Type;Garage Yr Blt;Garage Cars;Garage Qual;Garage Finish;Garage Area;Misc Feature;Misc Val;Pool QC;Pool Area;Neighborhood;Sale Type;saleprice;Sale Condition
534202170;Hip    ;CompShg;HdBoard;HdBoard;None   ;0;CBlock;GasA ;Y;SBrkr;1568;0;0;1;7;Typ ;0;NA;Y;160;40;0;0;0;NA   ;20;RL     ;3.0;2009.0;TA;TA;TA;TA;1.0;1.0;3.0;1568.0;80;9600;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;5;1967;1967;1568;TA;0;Unf;Unf;1568;No;0;TA;0;0;TA;Attchd;1967;2;TA;Unf;440;NA;0;NA;0;Names  ;COD  ;143000;Normal 
534202180;Gable  ;CompShg;MetalSd;MetalSd;BrkFace;140;PConc ;GasA ;Y;SBrkr;1141;0;0;1;6;Typ ;0;NA;Y;0;78;0;0;0;NA   ;80;RL     ;7.0;2006.0;TA;Gd;TA;TA;1.0;0.0;3.0;1141.0;80;9600;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;SLvl  ;5;7;1967;1967;137;TA;0;ALQ;Rec;1141;Av;1;TA;402;602;TA;Attchd;1967;1;TA;Unf;568;NA;0;NA;0;Names  ;WD   ;158000;Normal 
534204030;Hip    ;CompShg;HdBoard;HdBoard;None   ;0;CBlock;GasA ;Y;SBrkr;925;0;0;1;5;Typ ;0;NA;Y;233;0;0;0;0;NA   ;20;RL     ;7.0;2008.0;TA;Ex;Gd;TA;1.0;0.0;3.0;925.0;65;8125;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;7;1965;2005;196;TA;0;ALQ;Rec;912;No;1;TA;456;260;TA;Detchd;1978;2;TA;Unf;576;NA;0;NA;0;Names  ;WD   ;135000;Normal 
534204120;Hip    ;CompShg;MetalSd;MetalSd;BrkFace;168;CBlock;GasA ;Y;SBrkr;1073;0;0;1;6;Typ ;0;NA;Y;0;0;0;0;0;NA   ;20;RL     ;6.0;2007.0;TA;TA;TA;TA;1.0;1.0;3.0;1073.0;79;10289;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;7;1965;1965;237;TA;0;ALQ;Unf;1073;No;1;TA;0;836;TA;Attchd;1965;2;TA;RFn;515;NA;0;NA;0;Names  ;WD   ;156000;Normal 
534225110;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;CBlock;GasA ;Y;SBrkr;1728;0;0;2;10;Typ ;0;NA;Y;0;0;0;0;0;NA   ;90;RL     ;11.0;2008.0;TA;TA;TA;TA;2.0;0.0;6.0;1728.0;72;11072;Pave;NA  ;IR1                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;Duplex;1Story;5;5;1965;1965;1728;TA;0;Unf;Unf;1728;No;0;TA;0;0;TA;Detchd;1987;2;TA;Unf;576;NA;0;NA;0;Names  ;WD   ;145000;Normal 
534225120;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;108;CBlock;GasA ;Y;SBrkr;1728;0;0;2;10;Typ ;0;NA;Y;0;0;0;0;0;NA   ;90;RL     ;11.0;2008.0;TA;TA;TA;TA;2.0;0.0;6.0;1728.0;74;13101;Pave;NA  ;IR1                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;Duplex;1Story;5;5;1965;1965;1497;TA;0;LwQ;Unf;1728;No;0;TA;0;231;TA;Detchd;1987;2;TA;Unf;576;NA;0;NA;0;Names  ;WD   ;142600;Normal 
534226060;Hip    ;CompShg;MetalSd;MetalSd;BrkFace;166;CBlock;GasA ;Y;SBrkr;1200;0;0;1;6;Typ ;0;NA;Y;0;64;0;0;0;MnPrv;20;RL     ;10.0;2006.0;TA;Gd;TA;Gd;1.0;1.0;1.0;1200.0;71;9230;Pave;NA  ;Reg                 ;Lvl;AllPub;Corner ;Gtl;Adjacent to feeder street     ;Normal;1Fam  ;1Story;5;8;1965;1998;203;TA;0;GLQ;Unf;864;Mn;1;TA;0;661;TA;Detchd;1977;2;TA;Unf;884;NA;0;NA;0;Names  ;WD   ;146000;Normal 
534226120;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;Y;SBrkr;925;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;GdWo ;20;RL     ;7.0;2009.0;TA;Ex;TA;TA;1.0;0.0;2.0;925.0;70;9100;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;6;1965;1965;121;TA;1;BLQ;Rec;925;No;0;TA;466;338;TA;Detchd;1965;1;TA;Unf;429;NA;0;NA;0;Names  ;WD   ;117500;Normal 
534252040;Hip    ;CompShg;HdBoard;HdBoard;None   ;0;CBlock;GasA ;Y;SBrkr;1344;0;0;1;6;Min1;1;TA;Y;316;28;0;0;0;GdWo ;20;RL     ;6.0;2007.0;TA;TA;TA;TA;1.0;0.0;2.0;1344.0;;9503;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;5;1958;1983;193;TA;0;ALQ;Rec;1024;No;1;TA;374;457;TA;Detchd;1970;1;TA;Unf;484;NA;0;NA;0;Names  ;WD   ;144000;Normal 
534252060;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;84;CBlock;GasA ;Y;SBrkr;1728;0;0;2;10;Typ ;0;NA;Y;155;0;0;0;0;NA   ;90;RL     ;11.0;2007.0;TA;TA;TA;TA;2.0;0.0;6.0;1728.0;;10624;Pave;NA  ;IR1                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;Duplex;1Story;5;4;1964;1964;1424;TA;1;GLQ;Rec;1728;No;0;TA;264;40;TA;Detchd;2002;1;TA;Unf;352;NA;0;NA;0;Names  ;WD   ;119000;Normal 
534252070;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;Slab  ;GasA ;N;SBrkr;1224;0;0;2;8;Typ ;0;NA;Y;0;0;0;0;0;NA   ;90;RL     ;4.0;2007.0;TA;TA;TA;TA;2.0;0.0;2.0;1224.0;;10899;Pave;NA  ;IR1                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;Duplex;1Story;4;5;1964;1964;0;NA;0;NA;NA;0;NA;0;NA;0;0;TA;CarPort;1964;3;TA;Unf;530;NA;0;NA;0;Names  ;WD   ;103000;Normal 
534252090;Gable  ;CompShg;CemntBd;CmentBd;Stone  ;210;CBlock;GasA ;Y;SBrkr;999;0;0;1;6;Typ ;0;NA;Y;144;76;0;0;0;NA   ;85;RL     ;7.0;2008.0;TA;Gd;Ex;Ex;1.0;0.0;3.0;999.0;;12122;Pave;NA  ;IR1                 ;Lvl;AllPub;Corner ;Gtl;Norm                          ;Normal;1Fam  ;SFoyer;7;9;1961;2007;77;TA;0;ALQ;Unf;944;Av;1;TA;0;867;TA;Attchd;1961;2;TA;RFn;588;NA;0;NA;0;Names  ;WD   ;178400;Normal 
534252110;Hip    ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;SBrkr;1422;0;0;1;6;Min1;1;TA;Y;0;0;36;0;0;GdWo ;20;RL     ;8.0;2007.0;TA;TA;TA;TA;1.0;0.0;3.0;1422.0;;12342;Pave;NA  ;IR1                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;5;1960;1978;978;TA;0;Unf;Unf;978;No;0;TA;0;0;TA;Attchd;1960;1;TA;RFn;286;Shed;600;NA;0;Names  ;WD   ;139900;Normal 
534275010;Hip    ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;SBrkr;1050;0;0;1;6;Typ ;0;NA;Y;0;319;0;0;0;NA   ;20;RL     ;1.0;2006.0;TA;TA;TA;TA;1.0;0.0;3.0;1050.0;;10659;Pave;NA  ;IR1                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;6;1961;1961;135;TA;0;Rec;Unf;1050;No;1;TA;0;915;TA;Attchd;1961;1;TA;Unf;368;NA;0;NA;0;Names  ;COD  ;136500;Normal 
534275060;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;Y;SBrkr;894;0;0;1;5;Typ ;1;Po;Y;0;0;0;360;0;GdWo ;20;RL     ;8.0;2009.0;TA;Gd;TA;TA;1.0;0.0;2.0;894.0;60;7436;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;4;7;1960;1960;160;TA;0;ALQ;Unf;894;No;1;TA;0;734;TA;Detchd;1988;2;TA;Unf;396;NA;0;NA;0;Names  ;WD   ;141500;Normal 
534275100;Hip    ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;864;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;NA   ;20;RL     ;9.0;2009.0;TA;Ex;TA;TA;1.0;0.0;3.0;864.0;65;8125;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;7;1959;1959;461;TA;0;BLQ;Unf;864;No;0;TA;0;403;TA;Detchd;1960;1;TA;Unf;308;NA;0;NA;0;Names  ;WD   ;118000;Normal 
534275170;Hip    ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;958;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;NA   ;20;RL     ;4.0;2007.0;Gd;TA;TA;TA;1.0;0.0;2.0;958.0;;12772;Pave;NA  ;IR1                 ;Lvl;AllPub;CulDSac;Gtl;Norm                          ;Normal;1Fam  ;1Story;6;8;1960;1998;460;TA;0;BLQ;Unf;958;Mn;0;TA;0;498;TA;Attchd;1960;1;TA;RFn;301;Gar2;15500;NA;0;Names  ;WD   ;151500;Normal 
534275220;Gable  ;CompShg;MetalSd;MetalSd;BrkCmn ;66;CBlock;GasA ;Y;SBrkr;1065;0;0;1;6;Typ ;0;NA;Y;74;0;0;0;0;NA   ;20;RL     ;7.0;2007.0;TA;Gd;TA;TA;1.0;1.0;3.0;1065.0;80;8892;Pave;NA  ;IR1                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;5;1960;1960;1065;TA;0;Unf;Unf;1065;No;0;TA;0;0;TA;Detchd;1974;2;TA;Unf;461;NA;0;NA;0;Names  ;COD  ;126500;Normal 
534276010;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;Y;SBrkr;864;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;NA   ;20;RL     ;7.0;2006.0;TA;TA;TA;TA;1.0;0.0;3.0;864.0;70;9100;Pave;NA  ;Reg                 ;Lvl;AllPub;Corner ;Gtl;Adjacent to feeder street     ;Normal;1Fam  ;1Story;5;5;1958;1958;169;TA;0;BLQ;LwQ;864;No;1;TA;174;521;TA;Detchd;1964;2;TA;Unf;624;NA;0;NA;0;Names  ;WD   ;129900;Normal 
534276040;Hip    ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;SBrkr;864;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;NA   ;20;RL     ;10.0;2009.0;TA;Ex;TA;TA;1.0;0.0;2.0;864.0;70;9100;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;6;6;1959;1959;252;TA;0;Rec;Unf;864;No;0;TA;0;612;Ex;Detchd;2008;1;Ex;Unf;300;Shed;450;NA;0;Names  ;WD   ;127500;Normal 
534276070;Hip    ;CompShg;VinylSd;VinylSd;BrkFace;63;CBlock;GasA ;Y;SBrkr;1138;0;0;1;6;Typ ;0;NA;Y;224;0;0;0;0;MnWw ;80;RL     ;6.0;2007.0;Gd;Ex;TA;TA;1.0;0.0;3.0;1138.0;65;10482;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;SLvl  ;6;8;1958;1958;81;TA;1;GLQ;Unf;588;Av;0;TA;0;507;TA;Attchd;1958;1;TA;RFn;264;NA;0;NA;0;Names  ;WD   ;145000;Normal 
534276160;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;912;0;0;1;5;Typ ;0;NA;Y;12;285;0;0;0;MnWw ;20;RL     ;6.0;2007.0;TA;Fa;TA;TA;1.0;0.0;2.0;912.0;70;7535;Pave;NA  ;IR1                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;7;1958;1985;522;TA;1;BLQ;LwQ;912;No;0;TA;279;111;TA;Attchd;1958;1;TA;Fin;297;Shed;480;NA;0;Names  ;WD   ;120000;Normal 
534276180;Hip    ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;SBrkr;1074;0;0;1;6;Min1;1;Gd;Y;0;72;0;0;0;GdWo ;20;RL     ;1.0;2007.0;TA;Gd;TA;Gd;1.0;0.0;2.0;1074.0;74;7450;Pave;NA  ;IR1                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;5;1956;1956;250;TA;0;Rec;LwQ;894;No;0;TA;206;438;TA;Detchd;1966;2;TA;Unf;396;NA;0;NA;0;Names  ;WD   ;124000;Normal 
534276190;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;Slab  ;GasA ;Y;SBrkr;1014;0;0;1;6;Typ ;0;NA;Y;0;0;40;0;200;GdWo ;20;RL     ;3.0;2008.0;TA;TA;TA;TA;1.0;0.0;2.0;1014.0;74;7785;Pave;NA  ;IR1                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;5;1956;1956;0;NA;0;NA;NA;0;NA;0;NA;0;0;TA;Attchd;1956;1;TA;RFn;267;NA;0;NA;0;Names  ;WD   ;98000;Normal 
534276230;Gable  ;CompShg;MetalSd;MetalSd;BrkFace;122;CBlock;GasA ;Y;SBrkr;1712;0;0;2;8;Typ ;0;NA;Y;272;54;0;0;0;NA   ;90;RL     ;6.0;2006.0;TA;Ex;TA;TA;2.0;0.0;4.0;1712.0;70;8393;Pave;NA  ;Reg                 ;Lvl;AllPub;Corner ;Gtl;Norm                          ;Normal;Duplex;1Story;5;5;1959;2005;1098;TA;0;LwQ;Unf;1626;No;0;TA;0;528;TA;Attchd;2005;2;TA;Fin;588;NA;0;NA;0;Names  ;WD   ;145000;Family 
534276290;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;Slab  ;GasA ;Y;SBrkr;882;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;MnPrv;20;RL     ;7.0;2007.0;TA;TA;TA;TA;1.0;0.0;3.0;882.0;;8339;Pave;NA  ;IR1                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;7;1959;1959;0;NA;0;NA;NA;0;NA;0;NA;0;0;TA;Attchd;1959;1;TA;RFn;294;Shed;1200;NA;0;Names  ;WD   ;106500;Normal 
534276360;Gable  ;CompShg;Plywood;Plywood;None   ;0;CBlock;GasA ;Y;SBrkr;1225;0;0;1;6;Typ ;0;NA;Y;352;0;0;0;0;NA   ;20;RL     ;1.0;2010.0;TA;Fa;TA;TA;1.0;1.0;3.0;1225.0;77;9320;Pave;NA  ;IR1                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;4;5;1959;1959;381;TA;0;ALQ;Unf;950;No;1;TA;0;569;NA;NA;0;0;NA;NA;0;Shed;400;NA;0;Names  ;WD   ;128950;Normal 
534277060;Hip    ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;907;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;NA   ;20;RL     ;7.0;2008.0;TA;Ex;TA;TA;1.0;0.0;3.0;907.0;77;8593;Pave;NA  ;IR1                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;4;6;1957;1957;619;TA;0;Rec;Unf;907;No;0;TA;0;288;TA;Detchd;1964;1;TA;Unf;352;NA;0;NA;0;Names  ;WD   ;109008;Normal 
534277070;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;Y;FuseA;952;0;0;1;4;Typ ;0;NA;Y;0;0;0;0;0;NA   ;20;RL     ;4.0;2008.0;TA;Ex;TA;TA;1.0;0.0;2.0;952.0;;8475;Pave;NA  ;IR1                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;4;7;1956;1956;724;TA;0;ALQ;Unf;952;No;0;TA;0;228;TA;Detchd;1956;1;TA;Unf;283;NA;0;NA;0;Names  ;WD   ;135750;Normal 
534277090;Gable  ;CompShg;Wd Sdng;Wd Sdng;BrkFace;160;CBlock;GasA ;Y;SBrkr;1362;0;0;1;6;Typ ;1;Gd;Y;0;0;84;0;0;MnPrv;20;RL     ;5.0;2009.0;TA;TA;TA;TA;1.0;0.0;3.0;1362.0;;9450;Pave;NA  ;IR1                 ;Lvl;AllPub;Corner ;Gtl;Norm                          ;Normal;1Fam  ;1Story;4;5;1957;1957;265;TA;0;BLQ;Unf;1040;No;1;TA;0;775;TA;Attchd;1982;3;TA;RFn;768;NA;0;NA;0;Names  ;WD   ;140000;Normal 
534278070;Gable  ;CompShg;Wd Sdng;Wd Sdng;BrkFace;70;CBlock;GasA ;Y;SBrkr;1728;0;0;1;7;Min1;1;Gd;Y;0;99;0;0;0;NA   ;20;RL     ;7.0;2009.0;Gd;Fa;TA;TA;2.0;0.0;3.0;1728.0;;13495;Pave;NA  ;IR1                 ;Lvl;AllPub;Corner ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;6;1956;1956;222;TA;0;BLQ;LwQ;1048;No;1;TA;201;625;TA;Detchd;1956;2;TA;Unf;576;NA;0;NA;0;Names  ;WD   ;177625;Normal 
534278150;Hip    ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;SBrkr;1187;0;0;1;6;Typ ;1;TA;Y;128;0;0;0;0;NA   ;20;RL     ;8.0;2007.0;TA;TA;TA;TA;1.0;0.0;2.0;1187.0;;14357;Pave;NA  ;IR1                 ;Lvl;AllPub;CulDSac;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;5;1961;1961;386;TA;0;ALQ;LwQ;864;No;1;TA;167;311;TA;Attchd;1961;2;TA;RFn;440;NA;0;NA;0;Names  ;CWD  ;140500;Normal 
534278170;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;56;CBlock;GasA ;Y;SBrkr;964;0;0;1;5;Typ ;1;Fa;Y;170;0;0;0;0;GdPrv;20;RL     ;2.0;2007.0;Gd;Ex;TA;TA;1.0;0.0;3.0;964.0;76;8243;Pave;NA  ;IR1                 ;Lvl;AllPub;CulDSac;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;7;1961;1961;264;TA;0;ALQ;Unf;964;No;0;TA;0;700;TA;Detchd;1985;2;TA;Fin;784;NA;0;NA;0;Names  ;WD   ;137500;Normal 
534278190;Hip    ;CompShg;CemntBd;CmentBd;None   ;0;CBlock;GasA ;Y;SBrkr;894;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;NA   ;20;RL     ;1.0;2007.0;TA;TA;TA;TA;1.0;0.0;3.0;894.0;70;8680;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;7;1960;1960;894;TA;0;Unf;Unf;894;No;0;TA;0;0;TA;Detchd;1965;1;TA;Unf;312;NA;0;NA;0;Names  ;WD   ;117600;Normal 
534278230;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;95;CBlock;GasA ;Y;SBrkr;1776;0;0;2;9;Typ ;0;NA;Y;0;25;0;0;0;NA   ;90;RL     ;7.0;2009.0;TA;TA;TA;TA;2.0;0.0;4.0;1776.0;85;11475;Pave;NA  ;Reg                 ;Lvl;AllPub;Corner ;Gtl;Norm                          ;Normal;Duplex;1Story;5;5;1958;1958;1584;TA;0;Unf;Unf;1584;No;1;TA;0;0;TA;Detchd;1968;3;TA;Unf;888;NA;0;NA;0;Names  ;COD  ;110000;Abnorml
534400030;Hip    ;CompShg;MetalSd;MetalSd;BrkFace;148;CBlock;GasA ;Y;SBrkr;1128;0;0;1;6;Typ ;0;NA;Y;192;20;123;0;0;MnPrv;20;RL     ;12.0;2008.0;Gd;Gd;TA;TA;2.0;0.0;3.0;1128.0;80;8700;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;6;1963;1963;344;TA;0;ALQ;Unf;1120;Mn;1;TA;0;776;TA;Attchd;1963;2;TA;RFn;525;NA;0;NA;0;Names  ;WD   ;155000;Normal 
534400050;Gable  ;CompShg;HdBoard;Plywood;BrkFace;180;CBlock;GasA ;Y;SBrkr;1516;0;0;1;6;Typ ;0;NA;Y;0;0;0;0;152;NA   ;20;RL     ;2.0;2009.0;TA;TA;TA;TA;1.0;1.0;3.0;1516.0;100;10004;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;6;6;1964;1964;975;TA;0;Rec;BLQ;1516;No;0;TA;345;196;TA;Attchd;1964;2;TA;RFn;472;NA;0;NA;0;Names  ;WD   ;167000;Normal 
534400060;Gable  ;CompShg;HdBoard;Plywood;BrkFace;272;CBlock;GasA ;Y;SBrkr;1425;0;0;1;7;Typ ;1;Gd;Y;0;0;0;407;0;NA   ;20;RL     ;7.0;2008.0;TA;Gd;TA;TA;2.0;0.0;3.0;1425.0;100;10175;Pave;NA  ;IR1                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;6;5;1964;1964;935;TA;0;BLQ;Unf;1425;No;0;TA;0;490;TA;Attchd;1964;2;TA;RFn;576;NA;0;NA;0;Names  ;WD   ;180500;Normal 
534400120;Hip    ;CompShg;BrkFace;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;1565;0;0;1;7;Min1;2;TA;Y;200;25;211;0;0;MnPrv;190;RL     ;6.0;2006.0;Gd;Ex;TA;Gd;2.0;0.0;3.0;1565.0;80;8800;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;RRAn                          ;Normal;2fmCon;1Story;6;7;1965;2000;34;TA;0;ALQ;BLQ;1187;Mn;1;TA;252;901;TA;Attchd;1965;1;TA;RFn;299;Shed;460;NA;0;Names  ;WD   ;185900;Abnorml
534400290;Gable  ;CompShg;Wd Sdng;Wd Sdng;BrkFace;217;CBlock;GasA ;Y;SBrkr;1313;0;0;1;6;Typ ;1;TA;Y;172;28;0;0;121;MnPrv;20;RL     ;2.0;2009.0;TA;TA;TA;Gd;1.0;1.0;3.0;1313.0;85;9350;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;6;1961;1995;491;TA;0;ALQ;BLQ;1313;No;1;TA;512;310;TA;Attchd;1961;2;TA;RFn;610;NA;0;NA;0;Names  ;WD   ;153000;Normal 
534401110;Hip    ;CompShg;HdBoard;HdBoard;None   ;0;PConc ;GasA ;Y;SBrkr;1209;0;0;1;6;Typ ;0;NA;Y;0;0;120;0;0;NA   ;20;RL     ;4.0;2010.0;TA;Gd;TA;TA;1.0;0.0;3.0;1209.0;90;9900;Pave;NA  ;Reg                 ;Lvl;AllPub;Corner ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;5;1966;1966;150;TA;0;BLQ;Unf;1209;No;1;Gd;0;1059;TA;Attchd;1966;2;TA;RFn;504;NA;0;NA;0;Names  ;ConLD;159000;Normal 
534401120;Hip    ;CompShg;HdBoard;Plywood;BrkFace;202;CBlock;GasA ;Y;SBrkr;1200;0;0;1;6;Typ ;1;TA;Y;0;0;0;0;0;MnPrv;20;RL     ;10.0;2007.0;TA;Ex;TA;TA;2.0;0.0;3.0;1200.0;80;8800;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;7;6;1966;1966;520;TA;1;BLQ;Unf;1174;No;0;TA;0;654;TA;Attchd;1966;2;TA;RFn;440;NA;0;NA;0;Names  ;CWD  ;163500;Normal 
534401130;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;183;CBlock;GasA ;Y;SBrkr;1165;0;0;1;6;Typ ;0;NA;Y;0;129;0;0;0;GdPrv;80;RL     ;5.0;2008.0;TA;TA;TA;TA;1.0;1.0;3.0;1165.0;82;9020;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;SLvl  ;6;7;1966;1966;276;TA;0;Rec;ALQ;1127;Gd;1;TA;539;312;Gd;Attchd;1966;2;Gd;RFn;490;NA;0;NA;0;Names  ;WD   ;174900;Normal 
534401140;Gable  ;CompShg;Wd Sdng;Plywood;BrkFace;268;CBlock;GasA ;Y;SBrkr;1510;0;0;1;6;Typ ;0;NA;Y;0;40;0;0;204;GdPrv;20;RL     ;4.0;2010.0;TA;Ex;TA;Gd;2.0;0.0;3.0;1510.0;88;9680;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;6;1967;1967;500;TA;0;BLQ;Unf;1510;No;1;TA;0;1010;TA;Attchd;1967;2;TA;RFn;517;NA;0;NA;0;Names  ;WD   ;178900;Normal 
534401190;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;CBlock;GasA ;Y;SBrkr;1136;0;0;1;5;Typ ;1;Gd;Y;426;0;0;0;0;NA   ;20;RL     ;7.0;2008.0;TA;TA;TA;TA;1.0;0.0;3.0;1136.0;80;9200;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;6;6;1965;1965;244;TA;0;Rec;Unf;1136;No;1;TA;0;892;TA;Attchd;1965;1;TA;RFn;384;NA;0;NA;0;Names  ;WD   ;140000;Normal 
